id,category,text_,subjective_claim_count,objective_claim_count,experiential_detail_claim_count,positive_affect_claim_count,negative_affect_claim_count,uncertain_claim_count,category_specific_claim_count,text_sentiment
87.0,Electronics_5,"I honestly expected a bit more heft for the price, but it's holding my 27-inch screen steady. Setup took under ten minutes and feels secure enough.",1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
88.0,Electronics_5,"I was honestly surprised by how much laptop I got for the money. The screen is huge and crisp, perfect for streaming shows without squinting, and the sound is decent enough that I don't always bother with headphones. It's not ultra-light, but for the price I expected some bulk, and it still fits fine in my backpack. Performance has been smooth for everyday tasks like email, spreadsheets, and way too many open browser tabs. Battery life gets me through most of a workday if I'm not pushing it hard. My only small gripe is the trackpad feels a little plasticky, but a cheap wireless mouse solved that. Overall, hard to beat for the price.",6.0,5.0,4.0,4.0,1.0,0.0,5.0,1.0
89.0,Electronics_5,I like the fact that it does not have to be recharged so often and more for the fact that it works with all of my electronics. I am a gadget person and this is an awesome tool for me.,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
90.0,Electronics_5,"Perfect for birders who want lightweight, sturdy scope support.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
91.0,Electronics_5,This is the Mercedes of home networking routers. Fills my house with a strong signal. the 5GHz band is perfect with my Nvidia SHIELD. Great management interface.,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
92.0,Electronics_5,"I expected these remotes to be just okay, but they're surprisingly solid. Signal punches through walls with zero lag, and pairing them to our secondary TVs took seconds. Way better range and feel than the flimsy ones I've tried before.",2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0
93.0,Electronics_5,"Got this way faster than expected, shipped same day and arrived in a snug little box with zero damage. The packaging felt premium, not just tossed in a bubble mailer. First impression: the material looks clean and sturdy, and the included stylus is a nice surprise. It's a bit bulkier than I imagined due to the inner velcro setup, and I wish the magnetic closure triggered sleep mode, but overall it's a solid, practical case that feels well-made right out of the box.",5.0,3.0,3.0,2.0,1.0,0.0,4.0,1.0
94.0,Electronics_5,Good basic case with pretty good stand capabilities for the price range.,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
95.0,Electronics_5,"Great camera that easy to use, take gorgeous pictures and is easy on the wallet. It's a little small, so if you have large hands, you may be a bit uncomfortable with it, but otherwise, it's great value for the price.",3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
96.0,Electronics_5,"Arrived fast in perfect packaging, these feel sturdy and ready for our next road trip.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
97.0,Electronics_5,"I wanted to like this. It seemed like it would be perfect for travel - I wouldn't have to haul chargers, just cords & this strip. Well, I just tried everything out. The 3 power outlets all work, but only 1 of the 3 usb ports works. Guess I picked the wrong power strip. I don't I know how hard it will be to return or exchange it, but due to 2 of 3 usb ports being dead, its not much better than any cheap old power stripI have laying around. Glad I ordered far ahead of travel so I can find an alternative. Will change / update 1 star review if I get a replacement on which all features work.",4.0,3.0,2.0,1.0,3.0,1.0,3.0,-1.0
98.0,Electronics_5,"I've purchased two of these mice. The first lasted about 3 years before the double click issue became so frustrating it was not longer usable. I did like the feel and other features of the mouse, so I thought I'd give it another chance and purchased another mouse. Keep in mind this was when the price was still $45. That mouse had the same click issue but happen much quicker, I'd say 3 months. Since then I have moved to a $10 wireless mouse and it has outlasted both of these ""quality"" mice.&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/VicTsing-MM057-2-4G-Wireless-Portable-Mobile-Mouse-Optical-Mice-with-USB-Receiver-5-Adjustable-DPI-Levels-6-Buttons-for-Notebook-PC-Laptop-Computer-Macbook-Black/dp/B013WC0P2A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI Levels, 6 Buttons for Notebook, PC, Laptop, Computer, Macbook - Black</a> I've purchased a bunch of Logitech items. While they seem to be decent quality at first, they tend to degrade quickly. I've withheld from purchasing Logitech items until they can regain reputation.",3.0,5.0,3.0,1.0,3.0,0.0,4.0,-1.0
99.0,Electronics_5,I picked this up hoping for decent sound and it completely blew me away. My whole setup came alive with crisp highs and solid low end that doesn't distort. Really impressed with how clean everything runs even at higher volumes.,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
100.0,Electronics_5,"Beautiful television. The picture is bright and colorful. The TV is well built and mounts easily to a wall. I had an issue where the One Connect Mini that came with the TV didn't work. I spent about 3 hours on the phone with Samsung customer support, and I was sent a new one within 4 days. Now the TV works perfectly. I love all of the apps that come with the TV. I haven't had the chance to watch an 4K content as of yet, but I'm sure it will be amazing. This is my third Samsung TV, and they last and have great picture quality. The remote takes some getting used it, as it is pointer-based, but I use a Logitech Smart Control for my home theater.",5.0,5.0,3.0,3.0,1.0,1.0,6.0,1.0
101.0,Electronics_5,Bought it as a Christmas gift for a friend he likes them. I tried them on I think they made holding the phone to slippery.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
102.0,Electronics_5,"The Bose Solo 15 is a compact TV/computer sound system that improved the sound we get when watching TV. For us it fixes the previous problem of turning up the sound to hear whispered conversations on TV or videos and then having the music or sound effects blare deafeningly, throughout movies and TV we watch. It is black and one piece that is three inches high, 25 inches long and 14 inches wide. It is designed to have your flat screen TV, weighing up to 75 pounds, set on it, which is convenient. It should be noted that this unit is similar to other `soundbar' types of speaker systems; therefore if you sit too far from your TV you may not fully experience left and right channel separation. Set up of this Bose is a snap with one optical connector or two RCA connectors, plus it needs to be plugged into an AC source. The remote which is included can be used for gaming systems and Blu-ray players. This unit would be ideal for use with big monitor computer setups, especially for gaming since the bass quality is tunable by an easy to reach single knob on the back of the unit. If your TV is in a cabinet take the Bose dimensions into account before ordering it.",1.0,12.0,0.0,1.0,0.0,0.0,10.0,1.0
103.0,Electronics_5,"This thing rocks. Bought it to drive a sub in my truck and it's way more than I expected for the cost. Install was a breeze and everything I needed was in the box. It runs cool, stays quiet, and the bass is tight and clean. Honestly couldn't be happier with the whole experience.",3.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0
104.0,Electronics_5,"This is part of an alarm system and you need one if you have a garage door. The plunger needs to be set different,there is no need for it to have to good as far up in the unit as it does. You have to get it set so it pushes all the way up. There is no lee/way on this. I got it ok after three tries.",1.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0
105.0,Electronics_5,"It is very sturdy and well built and works with my Windows 10 operating system. I haven't tested it by putting in the washer or dropping it on the ground, but it claims it can survive some abuse. I would believe it based on how rugged it is. It is very small so make sure you do not lose it. My only complaint is that I wish they made these in a 256GB or 512GB models.",3.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0
106.0,Electronics_5,Simple and functional. Very responsive and reliable. Have few of those for several years and I keep purchasing them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107.0,Electronics_5,"I recently bought this product, tried to install using installation CD, which locked up on the 9th step. Called tech support, was told the product, which was bought that day, was no longer under warranty as Lynksys bases warranty on production date, not date of purchase,(i'm not making this up!) so warranty expired while on Staples shelf. ""Manilla Mary"" told they would believe me this one time and give me a one time complimentary tech support session. Declined and went and exchanged for another of the same model, which had 9 months remaining on the one year warranty, spent 9 (yes, 9, i'm not joking) hours with ""Rangoon Randy"" ""Phillipine Phil"" etc over three nights only to find they are clueless on setting this up. I still don't have a functioning router and don't know what the answer is but Lynksys most DEFINITLY isn't it.",3.0,4.0,5.0,0.0,3.0,0.0,4.0,-2.0
108.0,Electronics_5,"After a month, the buttons got mushy and the case started cracking. Disappointed.",1.0,2.0,0.0,0.0,1.0,0.0,2.0,-1.0
109.0,Electronics_5,This cable really makes the connection for me. Nice and thick too.,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
110.0,Electronics_5,"I grabbed this mouse for travel since it's compact and skips the USB dongle mess. Pairing was easy enough, and it fits fine in a small bag pocket. That's where the excitement ends. The tracking feels slightly laggy compared to my old Logitech, especially on uneven surfaces like a couch cushion. Scroll wheel is noisy and a bit stiff. Battery life is okay but nothing special, I'm changing it more often than I expected for casual use. It works for basic tasks, but I was hoping for smoother performance given the price. Not terrible, just underwhelming. If you need something ultra-portable and don't mind a few quirks, it's passable. I'll probably keep it as a backup.",6.0,5.0,4.0,1.0,4.0,0.0,6.0,0.0
